Init Queue,,,,,,,
[INFO] Init Cam,,,,,,,delta y
-0.135009765625,-0.067138671875,1.99993896484,0,20,2,,2
-0.1787109375,-0.005615234375,1.99993896484,-9,19,6,,4
-0.3154296875,0.027587890625,1.99993896484,-30,17,8,,2
0.022216796875,0.056884765625,1.99993896484,-10,-7,11,,3
0.092041015625,0.064697265625,1.99993896484,13,-5,9,,-2
-0.125732421875,-0.047119140625,1.99993896484,-40,-4,7,,-2
-0.107666015625,-0.051025390625,1.99993896484,-2,8,3,,-4
-0.021728515625,0.06787109375,1.99993896484,21,-12,0,,-3
-0.26220703125,0.026611328125,1.99993896484,-7,-9,4,,4
-0.182861328125,0.088134765625,1.99993896484,-5,-4,1,,-3
-0.1630859375,0.075439453125,1.99993896484,12,-4,-2,,-3
-0.14111328125,0.076904296875,1.99993896484,-7,-6,0,,2
-0.16650390625,-0.01416015625,1.99993896484,-5,-5,1,,1
-0.15087890625,0.001708984375,1.99993896484,-12,13,-1,,-2
-0.13427734375,0.05810546875,1.99993896484,12,-3,0,,1
-0.125732421875,0.0712890625,1.99993896484,16,-5,-2,,-2
-0.0654296875,0.063720703125,1.99993896484,4,-3,-2,,0
-0.111083984375,0.07421875,1.99993896484,3,5,1,,3
-0.22412109375,-0.04296875,1.99993896484,-4,16,-2,,-3
-0.094970703125,0.005126953125,1.99993896484,2,21,1,,3
-0.142822265625,0.013427734375,1.99993896484,12,15,-2,,-3
-0.267822265625,-0.06640625,1.99993896484,14,16,-3,,-1
-0.131103515625,0.103271484375,1.99993896484,6,7,-1,,2
-0.1474609375,0.044189453125,1.99993896484,20,10,3,,4
-0.188232421875,-0.055419921875,1.99993896484,3,8,-2,,-5
-0.198486328125,0.069580078125,1.99993896484,-16,-5,6,,8
-0.134033203125,0.117431640625,1.99993896484,26,10,3,,-3
-0.072509765625,-0.090087890625,1.99993896484,-16,-15,1,,-2
-0.1728515625,0.070556640625,1.99993896484,-6,-13,0,,-1
-0.03662109375,0.013671875,1.99993896484,0,-10,-1,,-1
-0.1552734375,-0.0263671875,1.99993896484,-5,-6,-6,,-5
-0.171142578125,0.076904296875,1.99993896484,-10,-2,-4,,2
-0.1513671875,0.090576171875,1.99993896484,-1,-7,-6,,-2
-0.096435546875,0.016357421875,1.99993896484,-2,-19,-1,,5
-0.219482421875,0.028564453125,1.99993896484,4,-9,0,,1
-0.09521484375,0.07568359375,1.99993896484,17,-6,-1,,-1
-0.149658203125,-0.10009765625,1.99993896484,-11,2,-5,,-4
-0.1044921875,0.066650390625,1.99993896484,-2,-2,0,,5
